FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2018-01-01,B6,1211,BWI,MCO,1804,49.0,2033,39.0,119.0,787.0,2.0,0.0,0.0,0.0,37.0
2018-01-01,B6,1215,BOS,BUF,1243,16.0,1418,28.0,71.0,395.0,0.0,15.0,12.0,0.0,1.0
2018-01-01,B6,1217,BOS,JFK,2147,50.0,2259,40.0,44.0,187.0,40.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1224,LAX,JFK,1700,1.0,110,17.0,286.0,2475.0,1.0,0.0,16.0,0.0,0.0
2018-01-01,B6,1233,MCO,SJU,815,92.0,1200,114.0,148.0,1189.0,69.0,0.0,22.0,0.0,23.0
2018-01-01,B6,1234,SJU,MCO,2105,200.0,2312,181.0,153.0,1189.0,0.0,0.0,0.0,0.0,181.0
2018-01-01,B6,1245,BOS,CLT,906,42.0,1135,38.0,125.0,728.0,18.0,0.0,0.0,0.0,20.0
2018-01-01,B6,1251,HPN,RSW,800,30.0,1119,52.0,204.0,1102.0,30.0,0.0,22.0,0.0,0.0
2018-01-01,B6,1252,RSW,HPN,1158,51.0,1447,48.0,147.0,1102.0,8.0,0.0,0.0,0.0,40.0
2018-01-01,B6,1262,PBI,LGA,1900,69.0,2150,50.0,131.0,1035.0,23.0,0.0,0.0,0.0,27.0
2018-01-01,B6,1269,BOS,FLL,1916,15.0,2246,23.0,194.0,1237.0,15.0,0.0,8.0,0.0,0.0
2018-01-01,B6,1271,LGA,FLL,1938,159.0,2252,151.0,162.0,1076.0,8.0,0.0,0.0,0.0,143.0
2018-01-01,B6,1272,FLL,LGA,1559,165.0,1854,155.0,141.0,1076.0,136.0,0.0,0.0,0.0,19.0
2018-01-01,B6,1281,BOS,RIC,1431,47.0,1620,39.0,85.0,474.0,39.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1282,RIC,BOS,1655,36.0,1825,27.0,68.0,474.0,1.0,0.0,0.0,0.0,26.0
2018-01-01,B6,1290,SJU,EWR,1400,24.0,1716,60.0,235.0,1608.0,24.0,0.0,36.0,0.0,0.0
2018-01-01,B6,1294,MCO,HPN,2055,90.0,2331,69.0,120.0,972.0,19.0,0.0,0.0,0.0,50.0
2018-01-01,B6,1301,BOS,MSY,2015,55.0,2311,48.0,206.0,1368.0,17.0,0.0,0.0,0.0,31.0
2018-01-01,B6,1307,JFK,IAD,1648,15.0,1806,16.0,57.0,228.0,6.0,0.0,1.0,0.0,9.0
2018-01-01,B6,1317,BOS,JFK,1525,55.0,1645,45.0,47.0,187.0,20.0,0.0,0.0,0.0,25.0
2018-01-01,B6,1318,JFK,BOS,1201,50.0,1306,67.0,45.0,187.0,50.0,0.0,17.0,0.0,0.0
2018-01-01,B6,1331,BOS,LGA,1722,72.0,1848,48.0,37.0,184.0,40.0,0.0,0.0,0.0,8.0
2018-01-01,B6,1332,LGA,BOS,1930,43.0,2052,22.0,40.0,184.0,4.0,0.0,0.0,0.0,18.0
2018-01-01,B6,1348,SJU,DCA,1905,39.0,2159,55.0,218.0,1554.0,0.0,0.0,16.0,0.0,39.0
2018-01-01,B6,1351,BOS,MCO,1623,45.0,1949,48.0,181.0,1121.0,0.0,17.0,3.0,0.0,28.0
2018-01-01,B6,1352,MCO,BOS,2215,57.0,58,42.0,129.0,1121.0,19.0,0.0,0.0,0.0,23.0
2018-01-01,B6,1371,LGA,FLL,2137,29.0,38,42.0,167.0,1076.0,25.0,0.0,13.0,0.0,4.0
2018-01-01,B6,1374,CHS,JFK,1828,54.0,2028,54.0,84.0,636.0,25.0,0.0,0.0,0.0,29.0
2018-01-01,B6,1383,BOS,RDU,826,51.0,1037,42.0,102.0,612.0,42.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1389,EWR,SJU,2215,160.0,305,150.0,200.0,1608.0,13.0,0.0,0.0,0.0,137.0
2018-01-01,B6,1403,JFK,SJU,630,31.0,1119,22.0,196.0,1598.0,22.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1410,JAX,BOS,1839,24.0,2108,18.0,125.0,1010.0,4.0,0.0,0.0,0.0,14.0
2018-01-01,B6,1417,AUS,LGB,1745,22.0,1859,18.0,172.0,1226.0,13.0,0.0,0.0,0.0,5.0
2018-01-01,B6,1424,LAX,JFK,2058,32.0,511,26.0,287.0,2475.0,10.0,0.0,0.0,0.0,16.0
2018-01-01,B6,1427,BOS,BWI,2100,57.0,2230,53.0,60.0,369.0,46.0,0.0,0.0,0.0,7.0
2018-01-01,B6,1443,EWR,PBI,1759,105.0,2101,83.0,139.0,1023.0,38.0,0.0,0.0,0.0,45.0
2018-01-01,B6,1444,PBI,EWR,2145,84.0,28,70.0,132.0,1023.0,4.0,0.0,0.0,0.0,66.0
2018-01-01,B6,1447,HPN,TPA,1435,45.0,1735,48.0,165.0,1032.0,22.0,0.0,3.0,0.0,23.0
2018-01-01,B6,1451,BOS,MCO,1800,2.0,2126,74.0,189.0,1121.0,2.0,0.0,72.0,0.0,0.0
2018-01-01,B6,1454,SJU,FLL,1130,64.0,1320,55.0,140.0,1046.0,55.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1459,BDL,FLL,1902,14.0,2216,27.0,180.0,1173.0,2.0,0.0,13.0,0.0,12.0
2018-01-01,B6,1480,FLL,DCA,959,33.0,1224,25.0,119.0,899.0,19.0,0.0,0.0,0.0,6.0
2018-01-01,B6,1505,EWR,FLL,620,15.0,924,20.0,171.0,1065.0,15.0,0.0,5.0,0.0,0.0
2018-01-01,B6,1511,EWR,RSW,2220,56.0,128,56.0,168.0,1068.0,8.0,0.0,0.0,0.0,48.0
2018-01-01,B6,1512,RSW,EWR,2050,43.0,2337,24.0,131.0,1068.0,4.0,0.0,0.0,0.0,20.0
2018-01-01,B6,1516,SFO,JFK,2335,-4.0,800,44.0,316.0,2586.0,0.0,0.0,44.0,0.0,0.0
2018-01-01,B6,1521,PDX,LGB,1359,47.0,1614,32.0,109.0,846.0,7.0,0.0,0.0,0.0,25.0
2018-01-01,B6,1522,LGB,PDX,1056,48.0,1319,36.0,119.0,846.0,36.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1527,EWR,MCO,1410,135.0,1704,161.0,158.0,937.0,10.0,0.0,26.0,0.0,125.0
2018-01-01,B6,1534,TPA,BDL,1820,33.0,2103,16.0,125.0,1111.0,2.0,0.0,0.0,0.0,14.0
2018-01-01,B6,1551,BOS,MCO,745,58.0,1112,74.0,181.0,1121.0,0.0,58.0,16.0,0.0,0.0
2018-01-01,B6,1552,MCO,BOS,600,-8.0,847,15.0,137.0,1121.0,0.0,0.0,15.0,0.0,0.0
2018-01-01,B6,1567,HPN,PBI,1130,55.0,1430,95.0,190.0,1056.0,34.0,0.0,40.0,0.0,21.0
2018-01-01,B6,1580,FLL,DCA,1559,10.0,1825,35.0,138.0,899.0,5.0,0.0,25.0,0.0,5.0
2018-01-01,B6,1581,DCA,RSW,941,20.0,1222,35.0,143.0,892.0,9.0,0.0,15.0,0.0,11.0
2018-01-01,B6,1582,RSW,DCA,1257,32.0,1516,26.0,112.0,892.0,2.0,0.0,0.0,0.0,24.0
2018-01-01,B6,1583,BOS,RDU,2050,18.0,2255,16.0,106.0,612.0,11.0,0.0,0.0,0.0,5.0
2018-01-01,B6,1586,MCO,BUF,1329,47.0,1607,41.0,128.0,1011.0,7.0,0.0,0.0,0.0,34.0
2018-01-01,B6,1590,FLL,DTW,2058,44.0,2359,33.0,145.0,1127.0,12.0,0.0,0.0,0.0,21.0
2018-01-01,B6,1601,JFK,FLL,1900,123.0,2214,121.0,163.0,1069.0,0.0,28.0,0.0,0.0,93.0
2018-01-01,B6,1602,FLL,JFK,1835,167.0,2128,165.0,130.0,1069.0,144.0,0.0,0.0,0.0,21.0
2018-01-01,B6,1616,BUF,BOS,1834,23.0,1958,47.0,58.0,395.0,0.0,0.0,24.0,0.0,23.0
2018-01-01,B6,1633,BTV,JFK,1131,2.0,1252,55.0,107.0,266.0,2.0,0.0,53.0,0.0,0.0
2018-01-01,B6,1673,JFK,CHS,1525,30.0,1748,29.0,105.0,636.0,21.0,0.0,0.0,0.0,8.0
2018-01-01,B6,1677,JFK,JAX,2030,10.0,2311,17.0,137.0,828.0,10.0,0.0,7.0,0.0,0.0
2018-01-01,B6,1678,JAX,JFK,530,24.0,742,19.0,98.0,828.0,19.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1694,MCO,HPN,1748,170.0,2023,156.0,122.0,972.0,21.0,0.0,0.0,0.0,135.0
2018-01-01,B6,1701,JFK,FLL,837,58.0,1157,58.0,171.0,1069.0,58.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1723,JFK,LAX,2155,52.0,121,17.0,325.0,2475.0,8.0,0.0,0.0,0.0,9.0
2018-01-01,B6,1726,TPA,JFK,2235,64.0,105,61.0,121.0,1005.0,21.0,0.0,0.0,0.0,40.0
2018-01-01,B6,1733,DCA,PBI,1045,49.0,1324,62.0,155.0,857.0,49.0,0.0,13.0,0.0,0.0
2018-01-01,B6,1737,BDL,MCO,1910,37.0,2207,47.0,164.0,1050.0,1.0,0.0,10.0,0.0,36.0
2018-01-01,B6,1766,RSW,BOS,1634,38.0,1940,36.0,160.0,1249.0,6.0,0.0,0.0,0.0,30.0
2018-01-01,B6,1785,BOS,PIT,2100,67.0,2250,58.0,79.0,496.0,24.0,0.0,0.0,0.0,34.0
2018-01-01,B6,1790,DCA,BOS,2010,151.0,2141,141.0,62.0,399.0,13.0,0.0,0.0,0.0,128.0
2018-01-01,B6,1801,JFK,FLL,1459,1.0,1818,16.0,177.0,1069.0,1.0,0.0,15.0,0.0,0.0
2018-01-01,B6,1808,IAD,JFK,2040,37.0,2208,33.0,52.0,228.0,1.0,0.0,0.0,0.0,32.0
2018-01-01,B6,1815,SYR,JFK,1835,27.0,2000,15.0,52.0,209.0,15.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1816,JFK,SYR,2252,80.0,5,69.0,44.0,209.0,10.0,0.0,0.0,0.0,59.0
2018-01-01,B6,1822,LGB,PDX,1944,23.0,2205,17.0,117.0,846.0,7.0,0.0,0.0,0.0,10.0
2018-01-01,B6,1827,EWR,MCO,1229,114.0,1523,124.0,154.0,937.0,46.0,0.0,10.0,0.0,68.0
2018-01-01,B6,1836,DTW,BOS,600,-5.0,754,19.0,79.0,632.0,0.0,0.0,19.0,0.0,0.0
2018-01-01,B6,1837,BOS,DTW,2015,48.0,2229,30.0,94.0,632.0,11.0,0.0,0.0,0.0,19.0
2018-01-01,B6,1840,CLE,BOS,610,19.0,751,72.0,75.0,563.0,19.0,0.0,53.0,0.0,0.0
2018-01-01,B6,1895,HPN,MCO,630,57.0,926,55.0,151.0,972.0,55.0,0.0,0.0,0.0,0.0
2018-01-01,B6,1901,BUF,JFK,1347,40.0,1511,35.0,61.0,301.0,6.0,0.0,0.0,0.0,29.0
2018-01-01,B6,1902,FLL,JFK,2205,25.0,46,27.0,129.0,1069.0,3.0,0.0,2.0,0.0,22.0
2018-01-01,B6,1903,JFK,SJU,1340,15.0,1828,26.0,199.0,1598.0,15.0,0.0,11.0,0.0,0.0
2018-01-01,B6,1921,BOS,PBI,1904,36.0,2230,36.0,186.0,1197.0,18.0,0.0,0.0,0.0,18.0
2018-01-01,B6,1927,BOS,BWI,1216,38.0,1350,30.0,66.0,369.0,0.0,30.0,0.0,0.0,0.0
2018-01-01,B6,1929,JFK,RSW,1245,16.0,1559,37.0,173.0,1074.0,16.0,0.0,21.0,0.0,0.0
2018-01-01,B6,1933,MCO,SJU,1630,212.0,2016,210.0,138.0,1189.0,157.0,0.0,0.0,0.0,53.0
2018-01-01,B6,1944,PBI,EWR,1845,67.0,2137,51.0,137.0,1023.0,21.0,0.0,0.0,0.0,30.0
2018-01-01,B6,1951,BOS,MCO,1919,46.0,2238,66.0,184.0,1121.0,7.0,0.0,20.0,0.0,39.0
2018-01-01,B6,1967,HPN,PBI,730,33.0,1031,41.0,172.0,1056.0,0.0,33.0,8.0,0.0,0.0
2018-01-01,B6,1968,PBI,HPN,1510,141.0,1759,120.0,130.0,1056.0,39.0,0.0,0.0,0.0,81.0
2018-01-01,B6,1969,BOS,FLL,1635,5.0,2013,33.0,199.0,1237.0,5.0,0.0,28.0,0.0,0.0
2018-01-01,B6,1973,EWR,TPA,1553,84.0,1852,130.0,197.0,997.0,37.0,0.0,46.0,0.0,47.0
2018-01-01,B6,1979,DCA,FLL,1619,6.0,1904,18.0,152.0,899.0,6.0,0.0,12.0,0.0,0.0
2018-01-01,B6,1986,PIT,BOS,530,64.0,704,99.0,71.0,496.0,0.0,64.0,35.0,0.0,0.0
2018-01-01,B6,1991,BOS,TPA,1515,52.0,1844,71.0,198.0,1185.0,20.0,0.0,19.0,0.0,32.0
2018-01-01,B6,1999,LGA,MCO,1755,30.0,2105,32.0,157.0,950.0,19.0,0.0,2.0,0.0,11.0
2018-01-01,B6,2002,JFK,BUF,2245,25.0,14,20.0,64.0,301.0,20.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2008,FLL,PIT,2051,59.0,2326,51.0,130.0,994.0,27.0,0.0,0.0,0.0,24.0
2018-01-01,B6,2019,ORH,FLL,1806,12.0,2130,27.0,185.0,1211.0,2.0,0.0,15.0,0.0,10.0
2018-01-01,B6,2020,FLL,ORH,1430,3.0,1731,15.0,144.0,1211.0,3.0,0.0,12.0,0.0,0.0
2018-01-01,B6,2034,PBI,DCA,1844,72.0,2100,64.0,109.0,857.0,64.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2052,MCO,BOS,2025,59.0,2313,49.0,134.0,1121.0,14.0,0.0,0.0,0.0,35.0
2018-01-01,B6,2067,HPN,PBI,1535,50.0,1834,132.0,167.0,1056.0,20.0,0.0,82.0,0.0,30.0
2018-01-01,B6,2074,TPA,EWR,1932,137.0,2211,118.0,122.0,997.0,6.0,0.0,0.0,0.0,112.0
2018-01-01,B6,2124,MCO,DCA,2050,30.0,2252,24.0,94.0,759.0,24.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2133,DCA,PBI,1459,32.0,1737,35.0,136.0,857.0,7.0,0.0,3.0,0.0,25.0
2018-01-01,B6,2153,JFK,PBI,1810,16.0,2113,45.0,179.0,1028.0,12.0,0.0,29.0,0.0,4.0
2018-01-01,B6,2159,BDL,FLL,1605,19.0,1923,18.0,179.0,1173.0,9.0,0.0,0.0,0.0,9.0
2018-01-01,B6,2160,FLL,BDL,1233,6.0,1529,16.0,152.0,1173.0,6.0,0.0,10.0,0.0,0.0
2018-01-01,B6,2167,HPN,PBI,2100,153.0,2351,153.0,157.0,1056.0,4.0,0.0,0.0,0.0,149.0
2018-01-01,B6,2168,PBI,HPN,1910,158.0,2158,160.0,136.0,1056.0,32.0,0.0,2.0,0.0,126.0
2018-01-01,B6,2191,BOS,TPA,853,28.0,1223,31.0,192.0,1185.0,28.0,0.0,3.0,0.0,0.0
2018-01-01,B6,2202,FLL,JFK,1935,19.0,2224,17.0,134.0,1069.0,17.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2224,MCO,DCA,1152,58.0,1359,55.0,96.0,759.0,43.0,0.0,0.0,0.0,12.0
2018-01-01,B6,2227,EWR,MCO,2101,-2.0,2346,29.0,138.0,937.0,0.0,0.0,29.0,0.0,0.0
2018-01-01,B6,2234,SJU,MCO,1255,130.0,1507,129.0,167.0,1189.0,31.0,0.0,0.0,0.0,98.0
2018-01-01,B6,2254,PBI,JFK,2155,60.0,27,49.0,123.0,1028.0,14.0,0.0,0.0,0.0,35.0
2018-01-01,B6,2267,BOS,CHS,1405,115.0,1642,118.0,133.0,818.0,115.0,0.0,3.0,0.0,0.0
2018-01-01,B6,2268,CHS,BOS,1722,143.0,1935,134.0,105.0,818.0,23.0,0.0,0.0,0.0,111.0
2018-01-01,B6,2269,BOS,FLL,1031,26.0,1404,53.0,204.0,1237.0,0.0,0.0,27.0,26.0,0.0
2018-01-01,B6,2275,BDL,SJU,2148,40.0,238,35.0,208.0,1666.0,25.0,0.0,0.0,0.0,10.0
2018-01-01,B6,2276,SJU,BDL,400,16.0,704,23.0,225.0,1666.0,16.0,0.0,7.0,0.0,0.0
2018-01-01,B6,2323,DCA,MCO,1551,27.0,1818,36.0,134.0,759.0,6.0,0.0,9.0,0.0,21.0
2018-01-01,B6,2401,JFK,FLL,1305,27.0,1616,40.0,160.0,1069.0,27.0,0.0,13.0,0.0,0.0
2018-01-01,B6,2402,JFK,BUF,1830,35.0,2003,32.0,61.0,301.0,0.0,13.0,0.0,0.0,19.0
2018-01-01,B6,2416,AUS,MCO,715,35.0,1035,54.0,121.0,994.0,35.0,0.0,19.0,0.0,0.0
2018-01-01,B6,2451,BOS,MCO,840,55.0,1205,63.0,182.0,1121.0,55.0,0.0,8.0,0.0,0.0
2018-01-01,B6,2452,MCO,BOS,1315,54.0,1606,38.0,134.0,1121.0,15.0,0.0,0.0,0.0,23.0
2018-01-01,B6,2465,BUF,FLL,700,91.0,1024,73.0,166.0,1166.0,26.0,0.0,0.0,0.0,47.0
2018-01-01,B6,2466,FLL,BUF,1440,4.0,1738,27.0,154.0,1166.0,4.0,0.0,23.0,0.0,0.0
2018-01-01,B6,2501,JFK,FLL,2030,24.0,2344,16.0,157.0,1069.0,16.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2504,SJU,JFK,650,-3.0,952,20.0,234.0,1598.0,0.0,0.0,20.0,0.0,0.0
2018-01-01,B6,2521,BOS,PBI,1200,31.0,1526,41.0,191.0,1197.0,25.0,0.0,10.0,0.0,6.0
2018-01-01,B6,2522,PBI,BOS,1615,61.0,1918,52.0,145.0,1197.0,0.0,0.0,0.0,25.0,27.0
2018-01-01,B6,2523,DCA,MCO,2200,30.0,18,31.0,121.0,759.0,24.0,0.0,1.0,0.0,6.0
2018-01-01,B6,2579,BOS,EWR,1546,53.0,1721,44.0,54.0,200.0,0.0,0.0,44.0,0.0,0.0
2018-01-01,B6,2580,EWR,BOS,1756,70.0,1914,66.0,40.0,200.0,29.0,0.0,0.0,0.0,37.0
2018-01-01,B6,2601,BUF,JFK,2040,35.0,2206,34.0,56.0,301.0,10.0,0.0,0.0,0.0,24.0
2018-01-01,B6,2618,FLL,JAX,2150,25.0,2303,21.0,52.0,319.0,7.0,0.0,0.0,0.0,14.0
2018-01-01,B6,2679,BOS,EWR,1935,41.0,2105,43.0,60.0,200.0,41.0,0.0,2.0,0.0,0.0
2018-01-01,B6,2702,JFK,BUF,755,14.0,921,16.0,59.0,301.0,14.0,0.0,2.0,0.0,0.0
2018-01-01,B6,2727,EWR,MCO,2200,32.0,40,52.0,149.0,937.0,14.0,0.0,20.0,0.0,18.0
2018-01-01,B6,2728,MCO,EWR,1000,161.0,1242,183.0,115.0,937.0,84.0,0.0,22.0,0.0,77.0
2018-01-01,B6,2783,BOS,RDU,1108,158.0,1317,181.0,119.0,612.0,158.0,0.0,23.0,0.0,0.0
2018-01-01,B6,2807,PWM,JFK,534,45.0,700,61.0,55.0,273.0,0.0,45.0,16.0,0.0,0.0
2018-01-01,B6,2853,JFK,PBI,1229,36.0,1525,87.0,177.0,1028.0,0.0,35.0,51.0,0.0,1.0
2018-01-01,B6,2854,PBI,JFK,1455,62.0,1740,50.0,134.0,1028.0,20.0,0.0,0.0,0.0,30.0
2018-01-01,B6,2901,JFK,FLL,1145,9.0,1453,44.0,186.0,1069.0,9.0,0.0,35.0,0.0,0.0
2018-01-01,B6,2903,JFK,SJU,2000,48.0,102,31.0,198.0,1598.0,31.0,0.0,0.0,0.0,0.0
2018-01-01,B6,2922,PBI,BOS,2305,44.0,200,22.0,139.0,1197.0,6.0,0.0,0.0,0.0,16.0
2018-01-01,B6,2970,FLL,BOS,1945,46.0,2249,47.0,155.0,1237.0,39.0,0.0,1.0,0.0,7.0
2018-01-01,B6,2998,MCO,LGA,2100,170.0,2334,146.0,113.0,950.0,72.0,0.0,0.0,0.0,74.0
2018-01-01,EV,2819,DFW,BTR,2015,71.0,2138,66.0,53.0,383.0,12.0,0.0,0.0,0.0,54.0
2018-01-01,EV,2820,DFW,ROW,1455,145.0,1533,141.0,68.0,435.0,141.0,0.0,0.0,0.0,0.0
2018-01-01,EV,2820,ROW,DFW,1640,116.0,1912,121.0,60.0,435.0,0.0,0.0,5.0,0.0,116.0
2018-01-01,EV,2823,DFW,BHM,1250,32.0,1433,28.0,72.0,597.0,0.0,0.0,0.0,0.0,28.0
2018-01-01,EV,2839,DFW,MOB,1700,67.0,1837,56.0,69.0,539.0,0.0,0.0,0.0,0.0,56.0
2018-01-01,EV,2839,MOB,DFW,1920,39.0,2116,26.0,83.0,539.0,0.0,0.0,0.0,0.0,26.0
2018-01-01,EV,2840,MHK,DFW,620,11.0,808,42.0,66.0,431.0,11.0,0.0,31.0,0.0,0.0
2018-01-01,EV,2844,DFW,SAF,1430,76.0,1521,65.0,80.0,551.0,0.0,0.0,0.0,0.0,65.0
2018-01-01,EV,2844,SAF,DFW,1551,55.0,1839,48.0,74.0,551.0,0.0,0.0,0.0,0.0,48.0
2018-01-01,EV,2845,DFW,MAF,1030,102.0,1148,96.0,51.0,309.0,29.0,0.0,0.0,0.0,67.0
2018-01-01,EV,2848,MAF,DFW,1225,94.0,1343,89.0,48.0,309.0,0.0,0.0,0.0,0.0,89.0
2018-01-01,EV,2852,DFW,LBB,845,59.0,1000,53.0,50.0,282.0,11.0,0.0,0.0,0.0,42.0
2018-01-01,EV,2852,LBB,DFW,1030,58.0,1145,44.0,45.0,282.0,0.0,0.0,0.0,0.0,44.0
2018-01-01,EV,2854,COU,DFW,1431,81.0,1620,79.0,77.0,489.0,0.0,0.0,0.0,0.0,79.0
2018-01-01,EV,2854,DFW,COU,1225,94.0,1358,82.0,65.0,489.0,82.0,0.0,0.0,0.0,0.0
2018-01-01,EV,2856,BTR,DFW,805,83.0,939,67.0,62.0,383.0,67.0,0.0,0.0,0.0,0.0
2018-01-01,EV,2858,DFW,COU,2025,87.0,2200,73.0,64.0,489.0,0.0,0.0,0.0,0.0,73.0
2018-01-01,EV,2861,DFW,LBB,1635,88.0,1747,81.0,45.0,282.0,72.0,0.0,0.0,0.0,9.0
2018-01-01,EV,2861,LBB,DFW,1819,71.0,1935,54.0,44.0,282.0,0.0,0.0,0.0,0.0,54.0
2018-01-01,EV,2862,DFW,MAF,850,-1.0,1012,21.0,55.0,309.0,0.0,0.0,21.0,0.0,0.0
2018-01-01,EV,2863,GRK,DFW,615,655.0,712,671.0,28.0,134.0,655.0,0.0,16.0,0.0,0.0
2018-01-01,EV,2871,DFW,MLU,1830,41.0,1942,41.0,42.0,293.0,0.0,0.0,0.0,0.0,41.0
2018-01-01,EV,3884,BNA,EWR,1420,88.0,1735,115.0,109.0,748.0,20.0,0.0,95.0,0.0,0.0
2018-01-01,EV,3885,DAY,ORD,1758,42.0,1821,26.0,47.0,240.0,0.0,0.0,0.0,0.0,26.0
2018-01-01,EV,3887,IAH,LCH,941,29.0,1034,30.0,29.0,127.0,0.0,0.0,1.0,0.0,29.0
2018-01-01,EV,3889,AVP,EWR,1825,106.0,1937,146.0,35.0,93.0,39.0,0.0,40.0,0.0,67.0
2018-01-01,EV,3890,EWR,AVP,1655,88.0,1755,107.0,30.0,93.0,0.0,0.0,19.0,0.0,88.0
2018-01-01,EV,3892,IAH,MAF,1155,29.0,1333,21.0,71.0,429.0,21.0,0.0,0.0,0.0,0.0
2018-01-01,EV,3894,LEX,IAH,700,-5.0,846,32.0,152.0,828.0,0.0,0.0,32.0,0.0,0.0
2018-01-01,EV,3898,BUF,EWR,1850,204.0,2023,213.0,47.0,282.0,198.0,0.0,9.0,0.0,6.0
2018-01-01,EV,3899,EWR,BTV,1500,87.0,1620,82.0,48.0,266.0,1.0,0.0,0.0,0.0,81.0
2018-01-01,EV,3900,EWR,CLE,1815,103.0,2000,92.0,69.0,404.0,0.0,0.0,0.0,0.0,92.0
2018-01-01,EV,3902,BTV,ORD,1320,50.0,1503,31.0,113.0,763.0,0.0,0.0,0.0,0.0,31.0
2018-01-01,EV,3907,CHS,IAH,1845,56.0,2045,56.0,158.0,925.0,0.0,0.0,0.0,0.0,56.0
2018-01-01,EV,3910,ORD,EVV,1925,34.0,2040,19.0,43.0,272.0,0.0,0.0,0.0,0.0,19.0
2018-01-01,EV,3913,EWR,SBN,2125,91.0,2340,94.0,114.0,637.0,1.0,0.0,3.0,0.0,90.0
2018-01-01,EV,3914,ORD,MSN,905,93.0,1006,77.0,29.0,108.0,75.0,0.0,0.0,0.0,2.0
2018-01-01,EV,3917,BNA,IAH,623,4.0,852,26.0,122.0,657.0,4.0,0.0,22.0,0.0,0.0
2018-01-01,EV,3925,PWM,EWR,735,156.0,915,144.0,66.0,284.0,0.0,0.0,144.0,0.0,0.0
2018-01-01,EV,3926,DSM,ORD,1125,39.0,1249,37.0,61.0,299.0,0.0,7.0,0.0,0.0,30.0
2018-01-01,EV,3927,BTV,EWR,623,-4.0,749,48.0,53.0,266.0,0.0,0.0,48.0,0.0,0.0
2018-01-01,EV,3928,CLE,EWR,1217,-4.0,1400,16.0,79.0,404.0,0.0,0.0,16.0,0.0,0.0
2018-01-01,EV,3932,EWR,DAY,1520,58.0,1728,43.0,86.0,533.0,27.0,0.0,0.0,0.0,16.0
2018-01-01,EV,3936,RIC,ORD,1705,49.0,1828,37.0,106.0,642.0,0.0,0.0,0.0,0.0,37.0
2018-01-01,EV,3944,EWR,BWI,1723,57.0,1846,33.0,36.0,169.0,27.0,0.0,0.0,0.0,6.0
2018-01-01,EV,3952,BTR,IAH,1205,-2.0,1323,28.0,60.0,253.0,0.0,0.0,28.0,0.0,0.0
2018-01-01,EV,3953,ORD,EVV,745,47.0,856,40.0,44.0,272.0,15.0,0.0,0.0,0.0,25.0
2018-01-01,EV,3957,GRK,IAH,1610,4.0,1715,19.0,38.0,166.0,4.0,0.0,15.0,0.0,0.0
2018-01-01,EV,3958,EWR,BNA,1200,15.0,1343,20.0,145.0,748.0,0.0,0.0,5.0,0.0,15.0
2018-01-01,EV,3963,EWR,GSP,2140,26.0,2358,32.0,101.0,594.0,26.0,0.0,6.0,0.0,0.0
2018-01-01,EV,3976,DAY,EWR,1840,44.0,2034,47.0,82.0,533.0,3.0,0.0,37.0,0.0,7.0
2018-01-01,EV,3984,SAV,ORD,1700,5.0,1835,34.0,124.0,773.0,5.0,0.0,29.0,0.0,0.0
2018-01-01,EV,3991,ORD,PWM,1915,49.0,2240,109.0,129.0,900.0,49.0,0.0,60.0,0.0,0.0
2018-01-01,EV,3994,ORD,BTV,932,45.0,1247,57.0,101.0,763.0,0.0,0.0,57.0,0.0,0.0
2018-01-01,EV,3995,BNA,EWR,950,29.0,1308,23.0,98.0,748.0,0.0,0.0,0.0,0.0,23.0
2018-01-01,EV,3997,BTV,ORD,1650,78.0,1835,52.0,113.0,763.0,0.0,0.0,0.0,0.0,52.0
2018-01-01,EV,4000,EVV,ORD,637,120.0,812,102.0,57.0,272.0,0.0,0.0,102.0,0.0,0.0
2018-01-01,EV,4011,MEM,EWR,610,29.0,948,22.0,126.0,946.0,0.0,0.0,22.0,0.0,0.0
2018-01-01,EV,4012,IAH,LEX,1945,57.0,2308,42.0,106.0,828.0,0.0,0.0,42.0,0.0,0.0
2018-01-01,EV,4014,SBN,ORD,1145,-7.0,1140,21.0,21.0,84.0,0.0,0.0,21.0,0.0,0.0
2018-01-01,EV,4022,ORD,IND,2250,15.0,56,24.0,32.0,177.0,0.0,15.0,9.0,0.0,0.0
